FRDocumentCore : Validation Results
=========================================

err = 1275, warn = 349, info = 861
$--
Generated $--. FHIR version $-- for ans.fr.document-core#$-- (canonical = https://interop.esante.gouv.fr/ig/document-core)
 Build Errors : 275 / 3 / 0
 /__w/interop-IG-metier-document-core/interop-IG-metier-document-core/igSource/fsh-generated/resources/ConceptMap-FRAdvanceDirectiveLMCDAFHIR : 11 / 4 / 6
ERROR: ConceptMap/FRMedicationLMCDAFHIR: ConceptMap.group[0].element[3].target[0].code: The target code 'ManufacturedProduct.manufacturedProduct.manufacturedMaterial.name' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-produit-de-sante|0.1.0
ERROR: ConceptMap/FRMedicationLMCDAFHIR: ConceptMap.group[0].element[5].target[0].code: The target code 'ManufacturedProduct.manufacturedProduct.manufacturedMaterial.pharm:formCode' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-produit-de-sante|0.1.0
ERROR: ConceptMap/FRMedicationLMCDAFHIR: ConceptMap.group[0].element[7].target[0].code: The target code 'ManufacturedProduct.pharm:ingredient.pharm:ingredient.pharm:code' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-produit-de-sante|0.1.0
ERROR: ConceptMap/FRMedicationLMCDAFHIR: ConceptMap.group[0].element[8].target[0].code: The target code 'ManufacturedProduct.pharm:ingredient.pharm:quantity' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-produit-de-sante|0.1.0
ERROR: ConceptMap/FRMedicationLMCDAFHIR: ConceptMap.group[0].element[10].target[0].code: The target code 'ManufacturedProduct.pharm:asContent' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-produit-de-sante|0.1.0
ERROR: ConceptMap/FRMedicationLMCDAFHIR: ConceptMap.group[0].element[11].target[0].code: The target code 'ManufacturedProduct.pharm:asContent' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-produit-de-sante|0.1.0
ERROR: ConceptMap/FRMedicationLMCDAFHIR: ConceptMap.group[0].element[12].target[0].code: The target code 'ManufacturedProduct.pharm:asContent' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-produit-de-sante|0.1.0
ERROR: ConceptMap/FRMedicationLMCDAFHIR: ConceptMap.group[0].element[13].target[0].code: The target code 'ManufacturedProduct.pharm:asContent.pharm:containerPackagedMedicine' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-produit-de-sante|0.1.0
ERROR: ConceptMap/FRMedicationLMCDAFHIR: ConceptMap.group[0].element[16].target[0].code: The target code 'ManufacturedProduct.manufacturedProduct.manufacturedMaterial.lotNumberText' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-produit-de-sante|0.1.0
ERROR: ConceptMap/FRMedicationLMCDAFHIR: ConceptMap.group[0].element[17].target[0].code: The target code 'ManufacturedProduct.pharm:expirationTime' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-produit-de-sante|0.1.0
WARNING: ConceptMap/FRMedicationLMCDAFHIR: ConceptMap.group[1].element[0].target[0].code: The target display 'FRMedicationDocument' for the code 'https://interop.esante.gouv.fr/ig/fhir/document-core/StructureDefinition/fr-medication-document|0.1.0#Medication' is not valid. Possible displays: 'Definition of a Medication'
ERROR: ConceptMap/FRMedicationLMCDAFHIR: ConceptMap.group[1].element[5].target[0].code: The target code 'Medication.ingredient.itemReference' is not valid in the code system https://interop.esante.gouv.fr/ig/fhir/document-core/StructureDefinition/fr-medication-document|0.1.0
ERROR: ConceptMap/FRMedicationLMCDAFHIR: ConceptMap.group[1].element[9].target[0].code: The target code 'Medication.ingredient.itemCodeableConcept' is not valid in the code system https://interop.esante.gouv.fr/ig/fhir/document-core/StructureDefinition/fr-medication-document|0.1.0
ERROR: ConceptMap/FRMedicationLMCDAFHIR: ConceptMap.group[1].element[10].target[0].code: The target code 'Medication.ingredient:substanceActive.strength' is not valid in the code system https://interop.esante.gouv.fr/ig/fhir/document-core/StructureDefinition/fr-medication-document|0.1.0
ERROR: ConceptMap/FRMedicationLMCDAFHIR: ConceptMap.group[1].element[15].target[0].code: The target code 'Medication.extension:packageType' is not valid in the code system https://interop.esante.gouv.fr/ig/fhir/document-core/StructureDefinition/fr-medication-document|0.1.0
ERROR: ConceptMap/FRMedicationLMCDAFHIR: ConceptMap.group[1].element[16].target[0].code: The target code 'Medication.extension:device' is not valid in the code system https://interop.esante.gouv.fr/ig/fhir/document-core/StructureDefinition/fr-medication-document|0.1.0
WARNING: ConceptMap/FRMedicationLMCDAFHIR: ConceptMap: Published concept maps SHOULD conform to the ShareableConceptMap profile, which says that the element ConceptMap.name should be present, but it is not
WARNING: ConceptMap/FRMedicationLMCDAFHIR: ConceptMap: Published concept maps SHOULD conform to the ShareableConceptMap profile, which says that the element ConceptMap.experimental is mandatory, but it is not present
INFORMATION: Resource: The resource ConceptMap/FRMedicationLMCDAFHIR could usefully have an OID assigned (OIDs are easy to assign - see https://build.fhir.org/ig/FHIR/fhir-tools-ig/CodeSystem-ig-parameters.html#ig-parameters-auto-oid-root)
ERROR: ConceptMap.text.div: Hyperlink 'StructureDefinition-FRLMMedication.html#s-FRLMMedication.identifyingCode[x]' at 'div/div/table/tr/td/a' for 'FRLMMedication.identifyingCode[x]' does not resolve
ERROR: ConceptMap.text.div: Hyperlink 'StructureDefinition-FRLMMedication.html#s-FRLMMedication.identifyingCode[x]' at 'div/div/table/tr/td/a' for 'FRLMMedication.identifyingCode[x]' does not resolve
ERROR: ConceptMap.text.div: Hyperlink 'StructureDefinition-FRLMMedication.html#s-FRLMMedication.identifyingCode[x]' at 'div/div/table/tr/td/a' for 'FRLMMedication.identifyingCode[x]' does not resolve
ERROR: ConceptMap.text.div: Hyperlink 'StructureDefinition-FRLMMedication.html#s-FRLMMedication.identifyingCode[x]' at 'div/div/table/tr/td/a' for 'FRLMMedication.identifyingCode[x]' does not resolve
== fsh-generated/resources/ConceptMap-FRMedicationRequestLMCDAFHIR.json ==
INFORMATION: ConceptMap.group[0].target: Pinned the version of https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit to 0.1.0
INFORMATION: ConceptMap.group[1].target: Pinned the version of https://interop.esante.gouv.fr/ig/fhir/document-core/StructureDefinition/fr-medication-request-document to 0.1.0
INFORMATION: ConceptMap.group[0].source: Pinned the version of https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem to 0.1.0
INFORMATION: ConceptMap.group[1].source: Pinned the version of https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem to 0.1.0
WARNING: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[0].target[0].code: The target display 'FRCDATraitementPrescrit' for the code 'https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0#SubstanceAdministration' is not valid. Possible displays: 'Base for all types and resources'
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[8].target[0].code: The target code 'SubstanceAdministration.effectiveTime[not(@operator='A')]' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[9].code: The source code 'FRLMPrescriptionItem.dosageInstructions.renderedDosageInstruction' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[9].target[0].code: The target code 'SubstanceAdministration.entryRelationship:frTraitement.text' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[10].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.sequence' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[11].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.note' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[11].target[0].code: The target code 'SubstanceAdministration.entryRelationship:frTraitement.entryRelationship:frInstructionsAuPatient' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[12].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.doseAndRate.dose[x]' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[12].target[0].code: The target code 'SubstanceAdministration.entryRelationship:frTraitement.doseQuantity' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[13].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.doseAndRate.rate[x]' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[13].target[0].code: The target code 'SubstanceAdministration.entryRelationship:frTraitement.rateQuantity' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[14].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.frequency' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[14].target[0].code: The target code 'SubstanceAdministration.entryRelationship:frTraitement.effectiveTime' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[15].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.frequency.numberOfTimes' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[15].target[0].code: The target code 'SubstanceAdministration.entryRelationship:frTraitement.effectiveTime.frequency' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[16].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.frequency.period' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[16].target[0].code: The target code 'SubstanceAdministration.entryRelationship:frTraitement.effectiveTime.period' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[17].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.frequency.dayOfWeek' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[17].target[0].code: The target code 'SubstanceAdministration.entryRelationship:frTraitement.effectiveTime' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[18].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.frequency.timeOfDay' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[18].target[0].code: The target code 'SubstanceAdministration.entryRelationship:frTraitement.effectiveTime' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[19].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.frequency.additionalInstructions' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[19].target[0].code: The target code 'SubstanceAdministration.entryRelationship:frTraitement.entryRelationship:frInstructionsAuPatient' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[20].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.dateOfAdministration' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[20].target[0].code: The target code 'SubstanceAdministration.entryRelationship:frTraitement.effectiveTime' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[21].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.conditionOfAdministration' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[21].target[0].code: The target code 'SubstanceAdministration.entryRelationship:frTraitement.precondition' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[22].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.date[x]' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[22].target[0].code: The target code 'SubstanceAdministration.entryRelationship:frTraitement.effectiveTime' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[23].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.duration' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[23].target[0].code: The target code 'SubstanceAdministration.entryRelationship:frTraitement.effectiveTime' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[24].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.eventTime' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[24].target[0].code: The target code 'SubstanceAdministration.entryRelationship:frTraitement.entryRelationship:frInstructionsAuPatient' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[25].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.eventEndSequence' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[26].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.bodySite' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[26].target[0].code: The target code 'SubstanceAdministration.entryRelationship:frTraitement.approachSiteCode' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[27].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.routeOfAdministration' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[27].target[0].code: The target code 'SubstanceAdministration.entryRelationship:frTraitement.routeCode' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[28].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.maxDosePerPeriod.quantity' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[28].target[0].code: The target code 'SubstanceAdministration.entryRelationship:frTraitement.maxDoseQuantity' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[29].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.maxDosePerPeriod.duration' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[29].target[0].code: The target code 'SubstanceAdministration.entryRelationship:frTraitement.maxDoseQuantity' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[30].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.maxDosePerAdministration' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[30].target[0].code: The target code 'SubstanceAdministration.entryRelationship:frTraitement.maxDoseQuantity' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[31].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.maxLifetimeDose' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[31].target[0].code: The target code 'SubstanceAdministration.entryRelationship:frTraitement.maxDoseQuantity' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[0].element[43].target[0].code: The target code 'SubstanceAdministration.entryRelationship:frEnRapportAvecPrevention' is not valid in the code system https://interop.esante.gouv.fr/ig/cda/document-core/StructureDefinition/fr-cda-traitement-prescrit|0.1.0
WARNING: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[0].target[0].code: The target display 'FRMedicationRequestDocument' for the code 'https://interop.esante.gouv.fr/ig/fhir/document-core/StructureDefinition/fr-medication-request-document|0.1.0#MedicationRequest' is not valid. Possible displays: 'Ordering of medication for patient or group'
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[4].target[0].code: The target code 'MedicationRequest.extension:FRActorExtension' is not valid in the code system https://interop.esante.gouv.fr/ig/fhir/document-core/StructureDefinition/fr-medication-request-document|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[6].target[0].code: The target code 'MedicationRequest.medication:FRMedicationDocument' is not valid in the code system https://interop.esante.gouv.fr/ig/fhir/document-core/StructureDefinition/fr-medication-request-document|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[11].code: The source code 'FRLMPrescriptionItem.dosageInstructions.renderedDosageInstruction' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[12].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.sequence' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[13].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.note' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[14].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.doseAndRate.dose[x]' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[15].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.doseAndRate.rate[x]' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[16].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.frequency' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[17].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.frequency.numberOfTimes' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[18].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.frequency.period' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[19].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.frequency.dayOfWeek' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[20].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.frequency.timeOfDay' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[21].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.frequency.additionalInstructions' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[22].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.dateOfAdministration' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[23].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.conditionOfAdministration' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[23].target[0].code: The target code 'MedicationRequest.dosageInstruction.asNeededCodeableConcept' is not valid in the code system https://interop.esante.gouv.fr/ig/fhir/document-core/StructureDefinition/fr-medication-request-document|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[24].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.date[x]' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[25].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.duration' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[26].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.duration.durationValue' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[27].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.duration.durationUnit' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[28].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.duration.durationMax' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[29].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.eventTime' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
ERROR: ConceptMap/FRMedicationRequestLMCDAFHIR: ConceptMap.group[1].element[30].code: The source code 'FRLMPrescriptionItem.dosageInstructions.dosageDetails.eventTime.eventTimeCode' is not valid in the code system https://interop.esante.gouv.fr/ig/document-core/StructureDefinition/FRLMPrescriptionItem|0.1.0
